Glottocode	Sources	Latitude	Longitude	Family	Macroarea
mama1276	10	-3.0811	119.484	Austronesian [aust1307]	pacific
lamp1242	13	-4.43957	105.397	Austronesian [aust1307]	pacific
kaur1269	4	-4.6251	103.512	Austronesian [aust1307]	pacific
goan1235	54	15.2732	74.2098	Indo-European [indo1319]	eurasia
pagi1243	16	3.15636	22.1212	Atlantic-Congo [atla1278]	africa
gutn1238	10	57.95167	19.1629	Indo-European [indo1319]	eurasia
maga1260	20	25.0915	85.3335	Indo-European [indo1319]	eurasia
lowe1415	19	-4.25684	138.992	Nuclear Trans New Guinea [nucl1709]	pacific
iber1250	10	40.624	0.212401		eurasia
chal1269	6	8.00089	0.50896	Atlantic-Congo [atla1278]	africa
bona1250	13	35.515	102.01778	Mongolic-Khitan [mong1349]	eurasia
jurc1239	10	44.412626	126.866803	Tungusic [tung1282]	eurasia
athi1234	2	-17.2	142.4	Pama-Nyungan [pama1250]	australia
aghu1254	3	-13.735	142.426	Pama-Nyungan [pama1250]	australia
kawa1290	6	-16.1	142.5	Pama-Nyungan [pama1250]	australia
bang1339	13	-33.3036	136.079	Pama-Nyungan [pama1250]	australia
assy1241	22	36.75	43.0	Afro-Asiatic [afro1255]	eurasia
kyen1242	9	11.5953	3.58651	Mande [mand1469]	africa
moin1241	2	1.20615	23.5035	Atlantic-Congo [atla1278]	africa
angg1239	6	-4.0836	139.457	Nuclear Trans New Guinea [nucl1709]	pacific
slov1269	9	48.545705	18.78479	Indo-European [indo1319]	eurasia
mang1398	4	8.75884	16.9082	Central Sudanic [cent2225]	africa
idak1243	18	0.21557	34.817	Atlantic-Congo [atla1278]	africa
fran1266	8	17.3654	-93.3633	Mixe-Zoque [mixe1284]	northamerica
guad1242	22	16.304875	-61.405914	Indo-European [indo1319]	northamerica
mani1294	6	8.83338	1.69523	Atlantic-Congo [atla1278]	africa
wand1278	25	11.3169	13.8996	Afro-Asiatic [afro1255]	africa
huau1238	36	18.2556	-96.724	Otomanguean [otom1299]	northamerica
embe1259	3	5.2824	-76.32548	Chocoan [choc1280]	southamerica
sici1248	17	37.5735	14.0414	Indo-European [indo1319]	eurasia
nonu1241	13	-1.25	-72.5	Huitotoan [huit1251]	southamerica
wich1262	15	-21.988	-63.5971	Matacoan [mata1289]	southamerica
eton1253	18	4.21045	11.3935	Atlantic-Congo [atla1278]	africa
para1310	13	-3.71263	-53.0657	Cariban [cari1283]	southamerica
mayo1270	2	-4.979863	-70.038757	Pano-Tacanan [pano1259]	southamerica
agta1234	20	17.0538	122.2802	Austronesian [aust1307]	pacific
namu1249	3	-8.578948	120.975435	Austronesian [aust1307]	pacific
ngga1239	2	-9.71011	119.25403	Austronesian [aust1307]	pacific
bera1262	4	1.6687	117.934	Austronesian [aust1307]	pacific
otan1238	2	6.54809	9.34019	Atlantic-Congo [atla1278]	africa
icev1238	5	6.42426	9.50264	Atlantic-Congo [atla1278]	africa
mesa1245	5	6.32679	9.8723	Atlantic-Congo [atla1278]	africa
gwan1268	9	9.20464	7.49931	Afro-Asiatic [afro1255]	africa
iyoo1238	2	-5.84161	146.092	Nuclear Trans New Guinea [nucl1709]	pacific
doma1258	22	32.0	35.0	Indo-European [indo1319]	eurasia
nort2645	10	32.5438	47.916	Indo-European [indo1319]	eurasia
bakh1245	15	32.0163	49.7713	Indo-European [indo1319]	eurasia
sout2647	14	30.4669	50.8382	Indo-European [indo1319]	eurasia
hame1242	34	5.06515	36.5176	South Omotic [sout2845]	africa
anga1316	10	-22.85	-58.45	Lengua-Mascoy [leng1261]	southamerica
kwak1266	13	4.34393	13.6446	Atlantic-Congo [atla1278]	africa
caca1247	9	13.7437	-88.1133	Misumalpan [misu1242]	northamerica
kank1244	7	10.750207	-73.357544	Chibchan [chib1249]	southamerica
tong1321	12	-12.0816	34.0613	Atlantic-Congo [atla1278]	africa
sout2826	17	4.47607	-7.56872	Kru [krua1234]	africa
yang1293	14	4.41971	11.0277	Atlantic-Congo [atla1278]	africa
nort2760	12	-34.85	149.1	Pama-Nyungan [pama1250]	australia
gaww1239	19	5.37869	37.2737	Afro-Asiatic [afro1255]	africa
late1255	29	32.276389	35.195	Afro-Asiatic [afro1255]	eurasia
clas1252	16	37.1129	42.1432	Afro-Asiatic [afro1255]	eurasia
inga1254	4	-24.621052	-54.254151	Nuclear-Macro-Je [nucl1710]	southamerica
goem1240	15	8.74455	9.72453	Afro-Asiatic [afro1255]	africa
cent2117	26	-5.80391	138.471	Nuclear Trans New Guinea [nucl1709]	pacific
wich1263	17	-24.2189	-61.9117	Matacoan [mata1289]	southamerica
dhuw1249	24	-12.7825	136.008	Pama-Nyungan [pama1250]	australia
guma1253	8	-12.25254	136.83042	Pama-Nyungan [pama1250]	australia
nugu1241	4	-31.9899	133.908	Pama-Nyungan [pama1250]	australia
eten1239	12	9.73073	8.61443	Atlantic-Congo [atla1278]	africa
irig1241	16	9.85197	8.6525	Atlantic-Congo [atla1278]	africa
mish1244	12	9.20477	9.33752	Afro-Asiatic [afro1255]	africa
tall1250	12	9.15354	9.50774	Afro-Asiatic [afro1255]	africa
mwag1236	18	9.47205	8.96522	Afro-Asiatic [afro1255]	africa
kule1247	21	9.18	8.85	Afro-Asiatic [afro1255]	africa
mont1280	7	9.01778	9.65014	Afro-Asiatic [afro1255]	africa
pyap1239	7	9.09539	9.43733	Afro-Asiatic [afro1255]	africa
koen1239	5	9.01129	9.46622	Afro-Asiatic [afro1255]	africa
jort1240	10	9.065	9.361	Afro-Asiatic [afro1255]	africa
jjuu1238	16	9.83116	7.97167	Atlantic-Congo [atla1278]	africa
ayuu1242	7	9.2634	8.60225	Atlantic-Congo [atla1278]	africa
ninz1246	8	8.95791	8.47328	Atlantic-Congo [atla1278]	africa
hyam1245	20	9.57832	7.95163	Atlantic-Congo [atla1278]	africa
mada1282	12	9.02294	8.34119	Atlantic-Congo [atla1278]	africa
nung1292	5	8.95481	8.62164	Atlantic-Congo [atla1278]	africa
taro1263	14	8.98356	10.0288	Atlantic-Congo [atla1278]	africa
gbag1258	9	9.29842	6.90495	Atlantic-Congo [atla1278]	africa
male1284	7	5.91975	36.9892	Ta-Ne-Omotic [gong1255]	africa
gayo1244	6	4.3733	97.3456	Austronesian [aust1307]	pacific
maza1291	36	36.241	52.3009	Indo-European [indo1319]	eurasia
alum1246	4	9.01513	8.55956	Atlantic-Congo [atla1278]	africa
ngel1238	8	1.81314	24.8754	Atlantic-Congo [atla1278]	africa
hmon1264	20	22.5638	101.95	Hmong-Mien [hmon1336]	eurasia
yolo1241	8	16.8059	-98.6293	Otomanguean [otom1299]	northamerica
shah1254	10	36.7581	50.2074	Indo-European [indo1319]	eurasia
mwer1248	8	-9.75639	38.8762	Atlantic-Congo [atla1278]	africa
moni1237	13	13.5343	-85.1746	Otomanguean [otom1299]	northamerica
nort2627	63	53.115373	12.391439	Indo-European [indo1319]	eurasia
west2456	7	6.33455	2.03904	Atlantic-Congo [atla1278]	africa
nook1247	6	48.2201	-121.973	Salishan [sali1255]	northamerica
yuru1264	5	-19.836	147.361	Pama-Nyungan [pama1250]	australia
vaag1238	7	12.215	79.5335	Indo-European [indo1319]	eurasia
zimb1251	15	-4.013	26.6083	Atlantic-Congo [atla1278]	africa
orin1239	28	6.68753	8.12005	Atlantic-Congo [atla1278]	africa
hamt1247	14	-7.54975	146.227	Angan [anga1289]	pacific
pali1273	21	24.5271	82.251	Indo-European [indo1319]	eurasia
alba1269	12	13.1989	123.49	Austronesian [aust1307]	pacific
ihaa1241	29	-2.81013	132.271	West Bomberai [west2604]	pacific
baha1258	17	-3.10628	132.637	West Bomberai [west2604]	pacific
kemb1235	12	-2.24495	132.988	South Bird's Head Family [sout1516]	pacific
kamb1302	11	-3.53189	133.518	Nuclear Trans New Guinea [nucl1709]	pacific
semi1264	9	-3.71553	134.454	Mairasic [mair1253]	pacific
pomm1237	8	-1.64224	135.619	Austronesian [aust1307]	pacific
mara1397	5	-1.66738	135.797	Austronesian [aust1307]	pacific
ansu1237	15	-1.7543	135.866	Austronesian [aust1307]	pacific
mung1269	5	-1.66773	135.918	Austronesian [aust1307]	pacific
busa1254	4	-1.73681	136.032	Austronesian [aust1307]	pacific
seru1244	12	-1.87766	136.252	Austronesian [aust1307]	pacific
wabo1240	7	-1.77297	136.757	Austronesian [aust1307]	pacific
kuru1305	7	-1.8444	137.018	Austronesian [aust1307]	pacific
irar1238	19	-2.94438	133.586	Austronesian [aust1307]	pacific
ngal1298	15	-4.67682	141.03	Nuclear Trans New Guinea [nucl1709]	pacific
teiw1235	9	-8.37662	124.174	Timor-Alor-Pantar [timo1261]	pacific
sehw1238	9	6.3172	-2.73146	Atlantic-Congo [atla1278]	africa
jamb1236	9	-2.6469	103.13	Austronesian [aust1307]	pacific
duan1242	13	0.72162	103.46759	Austronesian [aust1307]	pacific
wymy1235	7	49.91617	19.15195	Indo-European [indo1319]	eurasia
gane1238	1	-31.32	28.75	Tuu [tuuu1241]	africa
taku1257	1	-4.773094	157.032085	Austronesian [aust1307]	pacific
pari1256	10	5.09472	32.4822	Nilotic [nilo1247]	africa
buru1301	15	10.725	33.921	Nilotic [nilo1247]	africa
west1511	4	20.4574	-97.9486	Totonacan [toto1251]	northamerica
juti1236	10	54.911	9.38924	Indo-European [indo1319]	eurasia
jumj1238	13	10.4349	33.7494	Nilotic [nilo1247]	africa
olub1238	6	4.6242	31.9103	Central Sudanic [cent2225]	africa
jewi1240	5	32.273	44.245	Afro-Asiatic [afro1255]	eurasia
kona1242	6	-5.66011	142.069	East Strickland [east2433]	pacific
matu1261	10	-4.9078	145.779	Austronesian [aust1307]	pacific
baan1241	4	4.66709	7.30065	Atlantic-Congo [atla1278]	africa
vinc1243	8	13.2436	-61.1963	Indo-European [indo1319]	northamerica
ashe1272	18	-10.9777	-74.9153	Arawakan [araw1281]	southamerica
jura1242	3	19.091	84.1204	Austroasiatic [aust1305]	eurasia
mila1245	10	28.5539908	95.186127	Sino-Tibetan [sino1245]	eurasia
matt1238	11	40.4321	-122.863	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
iaai1238	10	-20.6301	166.59	Austronesian [aust1307]	pacific
tepe1280	8	17.756	-96.788	Otomanguean [otom1299]	northamerica
teut1235	1	17.9029	-96.6645	Otomanguean [otom1299]	northamerica
ajyi1238	14	-9.82364	-74.61947	Arawakan [araw1281]	southamerica
amoo1242	5	10.3229	8.65405	Atlantic-Congo [atla1278]	africa
food1238	3	9.56489	1.40486	Atlantic-Congo [atla1278]	africa
jenn1240	29	11.5041	76.5767	Dravidian [drav1251]	eurasia
lobi1245	16	9.96122	-3.336	Atlantic-Congo [atla1278]	africa
bada1257	16	11.3094	76.5974	Dravidian [drav1251]	eurasia
bodo1267	17	18.3857	82.771	Austroasiatic [aust1305]	eurasia
chau1259	9	29.7033	80.4832	Sino-Tibetan [sino1245]	eurasia
karb1241	32	25.7317	93.0462	Sino-Tibetan [sino1245]	eurasia
kham1290	24	27.6653	97.0359	Tai-Kadai [taik1256]	eurasia
miju1243	24	28.4732	97.0444	Sino-Tibetan [sino1245]	eurasia
rong1264	11	30.528	79.567	Sino-Tibetan [sino1245]	eurasia
tedi1235	16	23.6079	93.519	Sino-Tibetan [sino1245]	eurasia
mend1261	14	6.00034	10.2307	Atlantic-Congo [atla1278]	africa
tipp1239	6	23.5864	92.0747	Sino-Tibetan [sino1245]	eurasia
turk1308	28	4.30688	35.7101	Nilotic [nilo1247]	africa
kach1280	36	25.4634	97.3278	Sino-Tibetan [sino1245]	eurasia
ikaa1238	7	6.36423	6.31058	Atlantic-Congo [atla1278]	africa
tswa1237	4	-23.40552	27.42009	Atlantic-Congo [atla1278]	africa
lawa1257	16	-1.80261	115.876	Austronesian [aust1307]	pacific
cong1236	26	-7.2692	27.4196	Atlantic-Congo [atla1278]	africa
chim1310	7	47.91457	-123.139145	Chimakuan [chim1311]	northamerica
amor1239	9	34.71	40.72	Afro-Asiatic [afro1255]	eurasia
powh1243	7	36.99422	-77.20752	Algic [algi1248]	northamerica
amba1263	16	0.81206	30.0014	Atlantic-Congo [atla1278]	africa
kagu1239	13	-6.38204	37.0534	Atlantic-Congo [atla1278]	africa
mane1266	12	-2.99145	141.02	Border [bord1247]	pacific
umed1238	5	-3.34565	141.157	Border [bord1247]	pacific
sowa1245	9	-3.28373	140.92	Border [bord1247]	pacific
west2408	15	20.2384	80.7006	Dravidian [drav1251]	eurasia
ukpe1249	9	5.58316	8.10047	Atlantic-Congo [atla1278]	africa
koro1304	10	5.16206	8.80859	Atlantic-Congo [atla1278]	africa
shoo1247	3	8.92577	10.9642	Atlantic-Congo [atla1278]	africa
esta1236	5	19.8781	-99.61	Otomanguean [otom1299]	northamerica
temo1245	10	19.6001	-99.6541	Otomanguean [otom1299]	northamerica
dusu1267	5	-1.57408	114.979	Austronesian [aust1307]	pacific
thra1250	11	42.115469	24.711977	Indo-European [indo1319]	eurasia
bilb1241	14	-5.26505	145.764	Austronesian [aust1307]	pacific
mato1253	10	-9.172609	-60.628867		southamerica
kuyu1236	1	-11.75	-64.0	Chapacuran [chap1271]	southamerica
wany1246	8	-12.1	-63.1	Chapacuran [chap1271]	southamerica
ruun1238	14	-8.86971	21.4164	Atlantic-Congo [atla1278]	africa
pagu1249	15	1.2134	127.78	North Halmahera [nort2923]	pacific
lebu1234	8	14.7456291324	-17.490288	Atlantic-Congo [atla1278]	africa
achu1247	21	41.0979	-121.191	Palaihnihan [pala1350]	northamerica
atsu1245	12	40.4271	-120.661	Palaihnihan [pala1350]	northamerica
tequ1245	2	16.4	-95.59	Tequistlatecan [tequ1244]	northamerica
sout3005	9	17.2588	-96.6199	Otomanguean [otom1299]	northamerica
nort2741	24	16.03	103.67	Tai-Kadai [taik1256]	eurasia
nucl1240	31	8.90347	11.71545	Atlantic-Congo [atla1278]	africa
yend1241	4	9.0	11.8	Atlantic-Congo [atla1278]	africa
kala1256	11	-1.43074	131.617	West Bird's Head [west1493]	pacific
lamb1269	29	16.5734	76.9717	Indo-European [indo1319]	eurasia
huba1236	10	10.3544	13.139	Afro-Asiatic [afro1255]	africa
mank1256	5	34.2922	73.2505	Indo-European [indo1319]	eurasia
enya1249	7	-4.1	26.0	Atlantic-Congo [atla1278]	africa
kabw1242	5	-4.36966	29.1684	Atlantic-Congo [atla1278]	africa
ombo1238	10	-2.32162	25.1748	Atlantic-Congo [atla1278]	africa
mung1266	29	5.89752	10.0294	Atlantic-Congo [atla1278]	africa
soga1242	26	0.40456	33.3942	Atlantic-Congo [atla1278]	africa
tang1347	10	-15.5643	166.958	Austronesian [aust1307]	pacific
fali1285	5	10.5419	13.4087	Afro-Asiatic [afro1255]	africa
khol1241	3	27.119682	54.295807	Indo-European [indo1319]	eurasia
latu1238	7	-12.608792	-60.422423	Nambiquaran [namb1299]	southamerica
sout3001	14	18.2123	-97.9572	Otomanguean [otom1299]	northamerica
ango1257	2	6.54198	-71.9212	Chibchan [chib1249]	southamerica
barr1251	1	6.12622	-72.044	Chibchan [chib1249]	southamerica
lomw1241	11	-16.0381	37.2437	Atlantic-Congo [atla1278]	africa
vene1258	15	45.503581	12.214167	Indo-European [indo1319]	eurasia
urup1245	2	-10.25	-62.75	Chapacuran [chap1271]	southamerica
guam1236	2	8.2351027	-67.4018753		southamerica
sina1266	16	-9.79791	147.861	Austronesian [aust1307]	pacific
toar1246	25	-8.07231	146.206	Eleman [nucl1580]	pacific
zima1244	14	-7.3701	141.452	Anim [anim1240]	pacific
gure1255	10	-25.3893	151.175	Pama-Nyungan [pama1250]	australia
mait1250	48	26.3817	86.2211	Indo-European [indo1319]	eurasia
keor1235	6	-7.63603	145.415	Eleman [nucl1580]	pacific
agob1244	26	-9.08521	142.532	Pahoturi [paho1240]	pacific
mail1248	23	-10.3657	149.521	Mailuan [mail1249]	pacific
pagi1244	3	-3.04649	141.246	Border [bord1247]	pacific
kere1286	15	-7.551	144.309	Kiwaian [kiwa1251]	pacific
mori1271	16	-7.62961	143.88	Kiwaian [kiwa1251]	pacific
taua1242	14	-8.3486	147.094		pacific
kamo1254	3	10.0602	11.2712	Atlantic-Congo [atla1278]	africa
xamm1241	28	-31.7612	20.1733	Tuu [tuuu1241]	africa
sins1241	14	-5.64336	145.599	Nuclear Trans New Guinea [nucl1709]	pacific
saus1246	2	-5.6873	145.492	Nuclear Trans New Guinea [nucl1709]	pacific
urig1240	4	-5.58982	145.507	Nuclear Trans New Guinea [nucl1709]	pacific
kwat1244	5	-5.53799	145.629	Nuclear Trans New Guinea [nucl1709]	pacific
sopp1247	7	-5.49605	145.361	Nuclear Trans New Guinea [nucl1709]	pacific
maiw1251	12	-9.69836	149.274	Dagan [daga1274]	pacific
anda1280	6	11.676	92.738	Indo-European [indo1319]	eurasia
east2782	27	-5.25	15.5	Atlantic-Congo [atla1278]	africa
ngam1269	9	8.25957	18.4648	Central Sudanic [cent2225]	africa
karr1236	6	-25.833018	140.026291	Pama-Nyungan [pama1250]	australia
maia1251	2	-9.47132	150.76	Austronesian [aust1307]	pacific
kana1288	5	-10.1658	149.751	Dagan [daga1274]	pacific
dhiv1236	10	1.928498	73.54433	Indo-European [indo1319]	eurasia
taid1248	19	19.1801	104.938	Tai-Kadai [taik1256]	eurasia
yaki1237	13	46.2655	-120.756	Sahaptian [saha1239]	northamerica
maka1316	18	-8.65843	126.507	Timor-Alor-Pantar [timo1261]	pacific
piro1248	5	35.2291	-106.415	Kiowa-Tanoan [kiow1265]	northamerica
rusy1239	28	48.7171	22.9579	Indo-European [indo1319]	eurasia
lada1244	20	33.468	80.6013	Sino-Tibetan [sino1245]	eurasia
tula1252	15	9.84629	11.52551	Atlantic-Congo [atla1278]	africa
utar1238	3	-4.82756	144.924	Nuclear Trans New Guinea [nucl1709]	pacific
mora1273	10	-10.1321	148.671	Mailuan [mail1249]	pacific
bauw1240	9	-9.82577	148.815	Mailuan [mail1249]	pacific
anem1248	12	-9.75911	148.479	Yareban [yare1250]	pacific
sout2949	26	-8.64889	143.244	Kiwaian [kiwa1251]	pacific
mari1429	4	-5.97399	145.828	Austronesian [aust1307]	pacific
dump1243	5	-5.82002	145.655	Nuclear Trans New Guinea [nucl1709]	pacific
kesa1244	5	-5.76797	145.58	Nuclear Trans New Guinea [nucl1709]	pacific
yabo1240	10	-5.61718	146.2065	Nuclear Trans New Guinea [nucl1709]	pacific
pano1255	11	-7.16666	-75.0	Pano-Tacanan [pano1259]	southamerica
nchu1238	1	7.6302	-1.30881	Atlantic-Congo [atla1278]	africa
giny1241	12	8.2327	0.98348	Atlantic-Congo [atla1278]	africa
kpla1238	1	8.06653	-0.80295	Atlantic-Congo [atla1278]	africa
dwan1238	1	7.70712	-0.43011	Atlantic-Congo [atla1278]	africa
larg1235	14	27.8682	104.06	Hmong-Mien [hmon1336]	eurasia
oldc1244	31	36.12	114.32	Sino-Tibetan [sino1245]	eurasia
moii1235	28	-0.96532	131.52	West Bird's Head [west1493]	pacific
chir1283	7	25.4643	94.4072	Sino-Tibetan [sino1245]	eurasia
aves1237	15	34.217	62.112	Indo-European [indo1319]	eurasia
waci1239	9	6.45571	1.69303	Atlantic-Congo [atla1278]	africa
sebe1242	12	-0.02463	111.212	Austronesian [aust1307]	pacific
casu1237	5	-6.43005	138.566	Nuclear Trans New Guinea [nucl1709]	pacific
coyu1235	6	20.5447	-97.6852	Totonacan [toto1251]	northamerica
cent2100	36	6.02998	116.681	Austronesian [aust1307]	pacific
rong1269	6	-8.84604	120.702	Austronesian [aust1307]	pacific
japh1234	10	32.1	102.36	Sino-Tibetan [sino1245]	eurasia
olde1239	8	55.2718	10.3765	Indo-European [indo1319]	eurasia
many1261	1	8.56186	-9.44257	Mande [mand1469]	africa
bamb1266	10	6.10821	10.2233	Atlantic-Congo [atla1278]	africa
west2420	14	28.6521	82.7348	Sino-Tibetan [sino1245]	eurasia
teee1242	4	4.73213	7.37553	Atlantic-Congo [atla1278]	africa
yuku1243	15	6.9183	9.9777	Atlantic-Congo [atla1278]	africa
umat1237	12	45.6391	-118.552	Sahaptian [saha1239]	northamerica
neha1247	6	-4.56875	154.2	Austronesian [aust1307]	pacific
gooa1234	10	7.580998	-7.562563	Mande [mand1469]	africa
dhao1237	7	-10.8098	122.658	Austronesian [aust1307]	pacific
acro1239	4	-12.594	-40.21445	Nuclear-Macro-Je [nucl1710]	southamerica
west2356	105	51.459	7.499	Indo-European [indo1319]	eurasia
buru1304	5	3.36912	117.012	Austronesian [aust1307]	pacific
semb1240	8	4.22102	116.799	Austronesian [aust1307]	pacific
omur1241	8	-4.09028	-76.01		southamerica
mara1393	4	0.34	34.22	Atlantic-Congo [atla1278]	africa
ines1240	8	34.6169	-120.08	Chumashan [chum1262]	northamerica
vent1242	9	34.1761	-119.035	Chumashan [chum1262]	northamerica
cent2101	21	2.524086	111.346451	Austronesian [aust1307]	pacific
kuma1273	17	29.5622	80.0171	Indo-European [indo1319]	eurasia
pula1262	16	12.1826	-12.7338	Atlantic-Congo [atla1278]	africa
bima1247	16	-8.57376	118.445	Austronesian [aust1307]	pacific
kano1245	15	-12.1789	-64.5812		southamerica
akun1241	8	-12.8322	-60.9716	Tupian [tupi1275]	southamerica
ikob1240	14	-7.30342	143.618	Turama-Kikori [tura1263]	pacific
taun1248	5	20.4104	96.7401	Sino-Tibetan [sino1245]	eurasia
havu1238	8	-1.99975	28.8624	Atlantic-Congo [atla1278]	africa
ashe1269	2	9.36574	7.39443	Atlantic-Congo [atla1278]	africa
nabi1240	5	10.857778	-0.671111	Atlantic-Congo [atla1278]	africa
chak1271	5	9.83446	-1.90181	Atlantic-Congo [atla1278]	africa
sena1262	6	10.4987	-5.28216	Atlantic-Congo [atla1278]	africa
west2466	7	10.6298	-4.76482	Atlantic-Congo [atla1278]	africa
siam1242	12	10.998	-4.92143		africa
beln1234	5	9.221681	9.534716	Afro-Asiatic [afro1255]	africa
nucl1698	3	9.007	9.086	Afro-Asiatic [afro1255]	africa
duhw1236	4	9.32586	8.77995	Afro-Asiatic [afro1255]	africa
mund1334	3	9.15151	8.76875	Afro-Asiatic [afro1255]	africa
shaa1247	7	9.23281	8.77569	Afro-Asiatic [afro1255]	africa
daza1244	4	10.30573	10.73936	Afro-Asiatic [afro1255]	africa
giiw1236	9	10.35754	10.46037	Afro-Asiatic [afro1255]	africa
gala1264	8	10.1258	10.2542	Afro-Asiatic [afro1255]	africa
gera1246	11	10.4331	10.12	Afro-Asiatic [afro1255]	africa
deno1239	8	10.63147	10.43937	Afro-Asiatic [afro1255]	africa
kirb1236	7	10.1456	9.77003	Afro-Asiatic [afro1255]	africa
koro1323	5	9.24181	7.29786	Atlantic-Congo [atla1278]	africa
koro1324	2	9.1006	7.21391	Atlantic-Congo [atla1278]	africa
dibo1247	7	9.0611	6.3731	Atlantic-Congo [atla1278]	africa
leny1238	4	6.00131	8.28951	Atlantic-Congo [atla1278]	africa
dans1239	5	10.00982	9.20784	Afro-Asiatic [afro1255]	africa
lush1256	4	10.03206	9.41984	Afro-Asiatic [afro1255]	africa
dyar1234	5	10.03	9.065	Afro-Asiatic [afro1255]	africa
nucl1693	3	10.06673	9.28484	Afro-Asiatic [afro1255]	africa
mina1279	6	16.166667	44.672778	Afro-Asiatic [afro1255]	eurasia
hitt1242	22	40.0	35.0	Indo-European [indo1319]	eurasia
vaal1235	6	-29.55	26.11	Tuu [tuuu1241]	africa
yoku1256	51	36.3167	-119.721	Yokutsan [yoku1255]	northamerica
teke1280	7	-2.27122	14.4407	Atlantic-Congo [atla1278]	africa
tawa1270	7	-16.0167	31.621	Atlantic-Congo [atla1278]	africa
cara1271	1	5.624	-75.877	Chocoan [choc1280]	southamerica
olib1234	12	4.33	9.8	Atlantic-Congo [atla1278]	africa
wumb1241	11	4.24717	9.08026	Atlantic-Congo [atla1278]	africa
mali1280	10	3.67696	9.67186	Atlantic-Congo [atla1278]	africa
yahu1241	2	-0.505365	-70.478211	Tucanoan [tuca1253]	southamerica
niel1243	19	9.70362	17.81346	Atlantic-Congo [atla1278]	africa
tamb1267	3	9.36039	9.32836	Afro-Asiatic [afro1255]	africa
fyer1241	7	9.49936	9.29503	Afro-Asiatic [afro1255]	africa
polc1243	9	10.1346	9.5961	Afro-Asiatic [afro1255]	africa
buli1260	8	10.22809	9.77206	Afro-Asiatic [afro1255]	africa
zull1239	9	10.22572	9.58254	Afro-Asiatic [afro1255]	africa
lund1276	8	10.16017	9.7391	Afro-Asiatic [afro1255]	africa
guil1236	7	16.8824	-96.4572	Otomanguean [otom1299]	northamerica
chur1257	13	43.7171	22.8442	Indo-European [indo1319]	eurasia
didi1258	22	4.21489	33.6869	Surmic [surm1244]	africa
kaci1244	20	6.16512	34.9436	Surmic [surm1244]	africa
urho1239	26	5.31155	5.86148	Atlantic-Congo [atla1278]	africa
scan1238	17	55.52	13.04	Indo-European [indo1319]	eurasia
west2721	34	8.81391	36.7365	Afro-Asiatic [afro1255]	africa
capi1239	6	11.4122	122.954	Austronesian [aust1307]	pacific
maka1305	4	-5.16108	119.408	Austronesian [aust1307]	pacific
adas1235	1	17.8187	120.905	Austronesian [aust1307]	pacific
apol1242	5	-14.83	-68.66	Arawakan [araw1281]	southamerica
baga1273	9	10.1286	-13.947	Atlantic-Congo [atla1278]	africa
bomb1261	9	1.99315	18.5131	Atlantic-Congo [atla1278]	africa
cahu1268	3	-3.72665	-73.9469	Zaparoan [zapa1251]	southamerica
cent2314	11	12.608611	102.270556	Austroasiatic [aust1305]	eurasia
garr1259	4	2.29633	44.6862	Afro-Asiatic [afro1255]	africa
kala1383	2	13.6106	-3.10033	Atlantic-Congo [atla1278]	africa
kung1259	4	-12.7	130.881		australia
ngam1282	10	12.0048	11.2108	Afro-Asiatic [afro1255]	africa
nort2839	10	-16.1741	168.14	Austronesian [aust1307]	pacific
sout3010	3	11.3003	108.318	Austronesian [aust1307]	eurasia
tabo1241	14	-8.09387	143.305		pacific
tepi1241	2	17.6651	-96.1433	Otomanguean [otom1299]	northamerica
thai1259	6	13.2136	99.8651	Tai-Kadai [taik1256]	eurasia
vera1241	8	-13.892528	167.428701	Austronesian [aust1307]	pacific
xinc1246	10	14.069981	-90.416651	Xincan [xinc1237]	northamerica
esto1259	31	59.05472	23.45	Indo-European [indo1319]	eurasia
isin1239	6	16.3299	121.12	Austronesian [aust1307]	pacific
kula1280	5	-8.2384	125.004	Timor-Alor-Pantar [timo1261]	pacific
lenn1234	7	-9.12	142.1	Yam [more1255]	pacific
dree1234	1	-8.5	141.68	Yam [more1255]	pacific
amda1238	7	14.7528	20.8912	Furan [fura1235]	africa
swis1247	37	47.0516	8.46419	Indo-European [indo1319]	eurasia
nafr1241	14	-2.65036	140.727	Sentanic [sent1261]	pacific
guai1237	9	24.1666666667	-110.3		northamerica
coch1272	20	29.04	-114.077	Cochimi-Yuman [coch1271]	northamerica
paca1246	8	-11.9968	-65.5568	Pano-Tacanan [pano1259]	southamerica
wala1263	6	-17.60243295	142.4891266	Pama-Nyungan [pama1250]	australia
elna1235	16	22.4099	-104.467	Uto-Aztecan [utoa1244]	northamerica
taus1251	21	5.12236	118.88	Austronesian [aust1307]	pacific
fiji1242	9	-17.8148	177.772	Indo-European [indo1319]	pacific
nimo1246	10	-11.2297	153.158	Austronesian [aust1307]	pacific
akpa1238	4	7.32586	8.01629	Atlantic-Congo [atla1278]	africa
yala1263	10	6.73852	8.60748	Atlantic-Congo [atla1278]	africa
alag1242	4	8.34986	8.52085	Atlantic-Congo [atla1278]	africa
agat1236	7	7.97915	7.71639	Atlantic-Congo [atla1278]	africa
yace1238	3	6.84259	8.84077	Atlantic-Congo [atla1278]	africa
isok1239	9	5.52889	6.24682	Atlantic-Congo [atla1278]	africa
yira1239	10	-20.65810118	143.9625916	Pama-Nyungan [pama1250]	australia
