Glottocode	Sources	Latitude	Longitude	Family	Macroarea
mato1252	1	-5.91639	146.859	Austronesian [aust1307]	pacific
anem1249	0	-5.54836	148.993		pacific
sout2877	0	-7.03751	146.409	Austronesian [aust1307]	pacific
nort2857	0	-6.64084	146.218	Austronesian [aust1307]	pacific
midd1327	0	-6.88249	146.399126	Austronesian [aust1307]	pacific
kaka1267	0	-10.2976	150.027	Austronesian [aust1307]	pacific
kama1372	3	-15.0	-41.0	Kamakanan [kama1371]	southamerica
tuxa1239	1	-8.953642	-38.2742287		southamerica
inap1242	1	-12.46525	-69.30827	Arawakan [araw1281]	southamerica
sout2754	0	25.6618	108.533	Hmong-Mien [hmon1336]	eurasia
nort2747	1	26.6338	108.162	Hmong-Mien [hmon1336]	eurasia
mezo1235	1	18.1442	-97.5879	Otomanguean [otom1299]	northamerica
dong1294	0	4.43426	33.2429	Nilotic [nilo1247]	africa
mapu1244	1	6.09061	118.75	Austronesian [aust1307]	pacific
kepk1241	0	-11.663	-61.246	Tupian [tupi1275]	southamerica
bush1250	1	-12.9652	45.1368	Austronesian [aust1307]	africa
sout2999	0	20.966	-99.334	Otomanguean [otom1299]	northamerica
peba1243	0	-3.5	-72.0	Peba-Yagua [peba1241]	southamerica
mayo1271	0	-4.322858	-70.280457	Pano-Tacanan [pano1259]	southamerica
guac1239	0	-19.5572257	-57.5663223		southamerica
sihu1235	0	-8.49346	-77.5319	Quechuan [quec1387]	southamerica
kott1239	1	55.0	94.0	Yeniseian [yeni1252]	eurasia
kuan1249	0	26.45	103.33	Sino-Tibetan [sino1245]	eurasia
kuam1234	0	26.35	103.33	Sino-Tibetan [sino1245]	eurasia
sona1244	0	26.55	103.33	Sino-Tibetan [sino1245]	eurasia
hmon1331	0	23.22649	105.08171	Hmong-Mien [hmon1336]	eurasia
liuq1235	1	24.1	109.75	Tai-Kadai [taik1256]	eurasia
east2363	1	23.7	109.0	Tai-Kadai [taik1256]	eurasia
bujh1238	0	28.0084	84.5068	Sino-Tibetan [sino1245]	eurasia
saop1235	0	-21.771882	-50.429849	Nuclear-Macro-Je [nucl1710]	southamerica
sulo1237	0	11.2473	122.551	Austronesian [aust1307]	pacific
kuij1237	0	5.47179	116.108	Austronesian [aust1307]	pacific
mual1241	2	0.31083	111.077	Austronesian [aust1307]	pacific
book1241	1	5.32519	116.474	Austronesian [aust1307]	pacific
sega1243	0	1.97695	116.954	Austronesian [aust1307]	pacific
tawo1243	0	-1.30017	115.204	Austronesian [aust1307]	pacific
saja1241	0	2.43432	117.401	Austronesian [aust1307]	pacific
sibu1258	0	2.26758	111.763	Austronesian [aust1307]	pacific
sang1339	0	-0.13152	110.404	Austronesian [aust1307]	pacific
palu1253	0	5.02715	116.346	Austronesian [aust1307]	pacific
saba1267	0	5.30433	115.512	Austronesian [aust1307]	pacific
uzbe1248	2	40.2612	65.3864	Afro-Asiatic [afro1255]	eurasia
hutt1235	2	40.0	-97.0	Indo-European [indo1319]	northamerica
caja1239	0	-10.4126	-76.9602	Quechuan [quec1387]	southamerica
chiq1249	0	-10.1831	-77.4152	Quechuan [quec1387]	southamerica
puna1266	1	2.86972	116.26	Austronesian [aust1307]	pacific
long1417	0	26.4	105.233333	Sino-Tibetan [sino1245]	eurasia
mole1238	0	1.3718	9.61289	Atlantic-Congo [atla1278]	africa
phay1241	0	24.84615	93.81704	Sino-Tibetan [sino1245]	eurasia
kuli1254	1	-4.58411	123.045	Austronesian [aust1307]	pacific
suna1241	0	31.808	78.4513	Sino-Tibetan [sino1245]	eurasia
chin1475	1	32.555	76.961	Indo-European [indo1319]	eurasia
chap1269	0	-14.8	-62.2	Chapacuran [chap1271]	southamerica
shau1238	0	10.275	9.06674	Atlantic-Congo [atla1278]	africa
kuan1246	0	18.0769	105.31	Tai-Kadai [taik1256]	eurasia
phut1244	0	17.7544966667	104.684233333	Tai-Kadai [taik1256]	eurasia
taip1250	0	18.5562	104.658	Tai-Kadai [taik1256]	eurasia
ghan1242	0	-8.02035	156.552	Austronesian [aust1307]	pacific
ekaa1234	0	23.475	99.865	Sino-Tibetan [sino1245]	eurasia
sout2729	13	27.8408	100.622	Sino-Tibetan [sino1245]	eurasia
papa1268	0	5.57378	115.58	Austronesian [aust1307]	pacific
buki1248	0	2.34947	114.895	Austronesian [aust1307]	pacific
wadi1248	0	26.0713	72.1312	Indo-European [indo1319]	eurasia
mala1457	0	10.5007	76.8708	Dravidian [drav1251]	eurasia
arua1263	0	-5.5	-67.98	Arawan [araw1282]	southamerica
mori1273	0	-5.634573	-73.126831	Arawakan [araw1281]	southamerica
taiy1242	1	23.569	101.899	Tai-Kadai [taik1256]	eurasia
lair1234	0	24.615	94.225	Sino-Tibetan [sino1245]	eurasia
phim1238	1	-15.8364	33.3514	Atlantic-Congo [atla1278]	africa
caom1238	0	26.2236	109.547	Tai-Kadai [taik1256]	eurasia
ganc1239	0	27.9896	115.166	Sino-Tibetan [sino1245]	eurasia
lame1256	1	19.8829	100.268	Austroasiatic [aust1305]	eurasia
malf1237	1	-16.5499	167.509	Austronesian [aust1307]	pacific
nasv1234	0	-16.458173	167.639563	Austronesian [aust1307]	pacific
bwen1239	0	-16.338946	167.660849	Austronesian [aust1307]	pacific
avok1244	0	-16.536653	167.773866	Austronesian [aust1307]	pacific
musa1263	0	26.7329	87.5304	Indo-European [indo1319]	eurasia
rang1267	0	23.819438	91.66491	Sino-Tibetan [sino1245]	eurasia
rang1265	0	26.3834	88.4536	Indo-European [indo1319]	eurasia
band1348	1	3.95763	16.5907	Atlantic-Congo [atla1278]	africa
keiy1238	1	0.510857	35.226745	Nilotic [nilo1247]	africa
nort1546	0	25.7723	106.53	Hmong-Mien [hmon1336]	eurasia
west1507	0	25.6518	106.122	Hmong-Mien [hmon1336]	eurasia
sout1556	0	25.3359	106.308	Hmong-Mien [hmon1336]	eurasia
sout2756	0	26.1803	106.003	Hmong-Mien [hmon1336]	eurasia
lure1234	1	27.285	105.664	Sino-Tibetan [sino1245]	eurasia
minz1235	0	26.0686	117.376	Sino-Tibetan [sino1245]	eurasia
lite1248	0	34.09	109.05	Sino-Tibetan [sino1245]	eurasia
awac1238	0	22.75	99.4833	Austroasiatic [aust1305]	eurasia
xiyu1235	0	22.499	99.584	Austroasiatic [aust1305]	eurasia
eeee1240	0	24.7262	109.063	Tai-Kadai [taik1256]	eurasia
pana1310	0	26.263819	110.096687	Hmong-Mien [hmon1336]	eurasia
buna1273	0	24.1025	107.711	Hmong-Mien [hmon1336]	eurasia
luop1235	0	26.8183	107.158	Hmong-Mien [hmon1336]	eurasia
east2370	0	26.4966	109.046	Hmong-Mien [hmon1336]	eurasia
nort2749	0	26.3259	107.102	Hmong-Mien [hmon1336]	eurasia
east2371	0	28.7318	109.756	Hmong-Mien [hmon1336]	eurasia
cent1394	0	25.60046	106.39604	Hmong-Mien [hmon1336]	eurasia
nort1545	0	26.7238	106.682	Hmong-Mien [hmon1336]	eurasia
qion1238	0	19.906197	110.400282	Tai-Kadai [taik1256]	eurasia
saki1247	0	24.026316	121.531394	Austronesian [aust1307]	pacific
quji1234	0	24.816667	113.6	Sino-Tibetan [sino1245]	eurasia
west2430	2	28.33	109.67	Hmong-Mien [hmon1336]	eurasia
jizh1234	0	21.388	110.868	Tai-Kadai [taik1256]	eurasia
wume1235	0	27.574	103.646	Sino-Tibetan [sino1245]	eurasia
gepo1234	0	25.7	102.5	Sino-Tibetan [sino1245]	eurasia
azhe1235	0	24.405	103.441	Sino-Tibetan [sino1245]	eurasia
phol1235	0	23.667	104.238	Sino-Tibetan [sino1245]	eurasia
awuu1235	0	25.395	103.306	Sino-Tibetan [sino1245]	eurasia
zokh1238	0	23.8	104.8	Sino-Tibetan [sino1245]	eurasia
east2696	0	23.585	101.546	Sino-Tibetan [sino1245]	eurasia
zaiw1241	5	24.1726	98.3643	Sino-Tibetan [sino1245]	eurasia
oldm1242	0	14.83	100.5	Austroasiatic [aust1305]	eurasia
geee1239	1	26.8542	107.823	Hmong-Mien [hmon1336]	eurasia
ngeq1245	1	15.6211	106.877	Austroasiatic [aust1305]	eurasia
buuu1246	1	6.54	10.28	Atlantic-Congo [atla1278]	africa
kurt1250	1	-2.01187	147.036	Austronesian [aust1307]	pacific
mans1259	4	12.8218	-15.9202	Atlantic-Congo [atla1278]	africa
bamu1256	0	6.00203	10.5127	Atlantic-Congo [atla1278]	africa
kwaj1242	0	6.650434	11.06	Atlantic-Congo [atla1278]	africa
wehh1238	1	6.46164	10.121	Atlantic-Congo [atla1278]	africa
mbuk1244	0	6.535575	10.415141	Atlantic-Congo [atla1278]	africa
cunn1236	2	19.2182	108.743	Tai-Kadai [taik1256]	eurasia
sooo1254	5	16.9081	105.001	Austroasiatic [aust1305]	eurasia
aikl1237	0	-6.23575	149.571	Austronesian [aust1307]	pacific
nort2973	0	-1.88573	-76.0389	Quechuan [quec1387]	southamerica
tosu1234	0	28.533333	102.083333	Sino-Tibetan [sino1245]	eurasia
wulg1239	0	-19.85103121	146.3453957	Pama-Nyungan [pama1250]	australia
west2548	0	-7.12065	128.585	Austronesian [aust1307]	pacific
seru1245	1	-6.31107	130.017294	Austronesian [aust1307]	pacific
dawe1237	0	-7.76324	130.06	Austronesian [aust1307]	pacific
manu1258	0	-3.1109	129.429	Austronesian [aust1307]	pacific
gese1240	1	-3.8016	130.701	Austronesian [aust1307]	pacific
remu1237	0	1.26305	110.82	Austronesian [aust1307]	pacific
many1259	4	-16.4963	36.8459	Atlantic-Congo [atla1278]	africa
koko1267	4	-16.2681	35.5767	Atlantic-Congo [atla1278]	africa
miuu1237	0	-5.88037	149.557	Austronesian [aust1307]	pacific
aigh1235	0	-5.99488	150.272	Austronesian [aust1307]	pacific
mamu1254	0	-5.84776	151.033	Austronesian [aust1307]	pacific
male1289	0	-5.61613	148.445	Austronesian [aust1307]	pacific
solo1258	1	-5.86129	148.825	Austronesian [aust1307]	pacific
unea1237	1	-4.89383	149.141	Austronesian [aust1307]	pacific
tada1238	0	16.685	2.32653	Songhay [song1307]	africa
naog1238	0	24.93169	107.60974	Hmong-Mien [hmon1336]	eurasia
gang1272	0	35.55	102.43	Sino-Tibetan [sino1245]	eurasia
baro1253	0	-3.47672	152.193	Austronesian [aust1307]	pacific
nukk1240	0	-6.40741	146.875	Nuclear Trans New Guinea [nucl1709]	pacific
nimi1240	0	-6.34065	146.679	Nuclear Trans New Guinea [nucl1709]	pacific
gusa1246	0	-6.28998	146.679	Nuclear Trans New Guinea [nucl1709]	pacific
saka1292	0	-6.18726	146.702	Nuclear Trans New Guinea [nucl1709]	pacific
ufim1240	0	-6.05128	146.245	Nuclear Trans New Guinea [nucl1709]	pacific
gang1270	0	-5.57945	146.1305	Nuclear Trans New Guinea [nucl1709]	pacific
domu1246	0	-5.81856	146.682	Nuclear Trans New Guinea [nucl1709]	pacific
lemi1243	0	-5.61407	146.441	Nuclear Trans New Guinea [nucl1709]	pacific
fino1238	0	-6.33005	146.629	Nuclear Trans New Guinea [nucl1709]	pacific
suma1270	0	-5.48556	145.474	Nuclear Trans New Guinea [nucl1709]	pacific
naka1264	0	-6.41424	146.782	Nuclear Trans New Guinea [nucl1709]	pacific
sauk1252	0	-6.31958	146.759	Nuclear Trans New Guinea [nucl1709]	pacific
cafu1238	3	-23.0448	-43.6455	Indo-European [indo1319]	southamerica
ngko1236	0	-12.740575	141.886762	Pama-Nyungan [pama1250]	australia
west2516	0	-20.4145	166.589	Austronesian [aust1307]	pacific
paha1257	0	27.566	85.318	Sino-Tibetan [sino1245]	eurasia
sout2866	2	-9.75663	-138.979	Austronesian [aust1307]	pacific
kima1244	4	6.61982	116.96	Austronesian [aust1307]	pacific
korl1238	0	19.0348	73.0099	Indo-European [indo1319]	eurasia
wakd1237	0	-1.98457	139.008	Austronesian [aust1307]	pacific
vito1235	0	-2.1111	139.1098	Tor-Orya [toro1256]	pacific
yere1243	0	-3.01713	134.656	Austronesian [aust1307]	pacific
ambo1250	2	-3.71342	128.184	Austronesian [aust1307]	pacific
vani1248	1	-2.68501	141.258	Sko [skoo1245]	pacific
mids1243	0	5.87893	22.4666	Atlantic-Congo [atla1278]	africa
kpag1238	0	4.96154	20.1584	Atlantic-Congo [atla1278]	africa
ngbu1241	0	3.82245	18.7183	Atlantic-Congo [atla1278]	africa
ngun1266	0	4.88628	20.4218	Atlantic-Congo [atla1278]	africa
gobu1238	0	5.01201	20.0194	Atlantic-Congo [atla1278]	africa
edop1238	2	-3.11078	137.387	Lakes Plain [lake1255]	pacific
airo1242	0	-1.8522	138.158	Greater Kwerba [kwer1242]	pacific
sama1240	0	-1.84878	138.34	Greater Kwerba [kwer1242]	pacific
atoh1238	0	-6.27123	138.666	Kayagaric [kaya1327]	pacific
erit1239	0	-2.71182	138.053	Lakes Plain [lake1255]	pacific
duvl1242	0	-3.21832	137.964	Lakes Plain [lake1255]	pacific
bela1260	0	4.96207	114.933	Austronesian [aust1307]	pacific
nume1241	0	-14.230149	167.593474	Austronesian [aust1307]	pacific
loto1240	0	-13.334872	166.634338	Austronesian [aust1307]	pacific
cent2058	0	-15.0784	168.135	Austronesian [aust1307]	pacific
merl1237	0	-14.450679	168.053527	Austronesian [aust1307]	pacific
east2443	0	-15.3523	167.89	Austronesian [aust1307]	pacific
leme1238	1	-13.739697	167.420676	Austronesian [aust1307]	pacific
chal1275	5	37.0972	43.5027	Afro-Asiatic [afro1255]	eurasia
kuku1285	0	3.9613	31.537	Nilotic [nilo1247]	africa
keny1278	3	1.1513	33.4791	Atlantic-Congo [atla1278]	africa
kela1255	1	-7.47103	147.173	Austronesian [aust1307]	pacific
asil1242	0	-3.67302	127.952	Austronesian [aust1307]	pacific
west2600	2	0.45332	127.63	North Halmahera [nort2923]	pacific
ment1251	0	-0.293181	110.670512	Austronesian [aust1307]	pacific
baca1243	0	-0.62275	127.49	Austronesian [aust1307]	pacific
latu1237	0	-3.41302	128.667	Austronesian [aust1307]	pacific
masi1266	0	-3.29547	130.601	Austronesian [aust1307]	pacific
haru1244	1	-3.57029	128.476	Austronesian [aust1307]	pacific
watu1247	0	-4.47294	131.641	Austronesian [aust1307]	pacific
bara1367	0	-6.7394	134.671	Austronesian [aust1307]	pacific
selu1242	0	-7.59918	131.25	Austronesian [aust1307]	pacific
luhu1243	0	-3.13187	127.966	Austronesian [aust1307]	pacific
teor1240	0	-4.74159	131.737	Austronesian [aust1307]	pacific
kurr1245	0	-5.34077	131.986	Austronesian [aust1307]	pacific
mani1297	0	-3.30342	127.565	Austronesian [aust1307]	pacific
lian1255	0	-3.11832	129.899	Austronesian [aust1307]	pacific
tali1262	0	-1.79516	124.869	Austronesian [aust1307]	pacific
ambe1248	0	-3.85919	127.196	Austronesian [aust1307]	pacific
tule1244	0	-3.57785	128.31	Austronesian [aust1307]	pacific
seit1239	0	-3.6111	128.068	Austronesian [aust1307]	pacific
bobo1254	0	-3.43514	130.179	Austronesian [aust1307]	pacific
guwa1244	0	-27.16698973	153.3998245	Pama-Nyungan [pama1250]	australia
mata1306	0	10.9284	14.0474	Afro-Asiatic [afro1255]	africa
maak1236	1	11.5007	11.9035	Afro-Asiatic [afro1255]	africa
nisi1238	0	23.418	104.85	Sino-Tibetan [sino1245]	eurasia
texm1235	6	16.49197	-97.08947	Otomanguean [otom1299]	northamerica
biso1243	0	-4.77763	143.213	Nuclear Trans New Guinea [nucl1709]	pacific
nete1240	0	-5.02368	143.029	Nuclear Trans New Guinea [nucl1709]	pacific
kyen1243	0	-4.66964	143.855	Yuat [yuat1252]	pacific
nanu1240	0	-4.71731	143.937	Arafundi [araf1243]	pacific
sout2728	4	31.5392	103.384	Sino-Tibetan [sino1245]	eurasia
kpan1246	1	7.58343	10.1642	Atlantic-Congo [atla1278]	africa
wamb1257	0	27.14808	86.47646	Sino-Tibetan [sino1245]	eurasia
seke1240	0	28.9251	83.8064	Sino-Tibetan [sino1245]	eurasia
nort2723	10	28.6626	101.305	Sino-Tibetan [sino1245]	eurasia
maon1238	1	25.3836	94.0035	Sino-Tibetan [sino1245]	eurasia
okoj1239	0	13.0472	92.8753	Great Andamanese [grea1241]	eurasia
akak1252	1	12.8494	92.8227	Great Andamanese [grea1241]	eurasia
akak1253	0	12.73253	92.78661	Great Andamanese [grea1241]	eurasia
akar1243	0	12.6663	92.8278	Great Andamanese [grea1241]	eurasia
east2403	0	10.7104	6.0105	Atlantic-Congo [atla1278]	africa
tsis1238	2	10.2882	5.11073	Atlantic-Congo [atla1278]	africa
basa1280	0	9.94207	6.58105	Atlantic-Congo [atla1278]	africa
naab1241	0	27.6926	87.3409	Sino-Tibetan [sino1245]	eurasia
seek1238	1	11.1285	-4.58203	Mande [mand1469]	africa
wawa1246	1	6.68974	11.7802	Atlantic-Congo [atla1278]	africa
usag1244	0	4.78581	8.53463	Atlantic-Congo [atla1278]	africa
ganz1247	0	6.544	19.347	Atlantic-Congo [atla1278]	africa
nkar1238	1	5.43898	7.76345	Atlantic-Congo [atla1278]	africa
eteb1238	1	4.79059	7.97357	Atlantic-Congo [atla1278]	africa
efai1241	0	4.60447	8.27625	Atlantic-Congo [atla1278]	africa
udaa1238	1	4.70196	8.06562	Atlantic-Congo [atla1278]	africa
itum1245	1	5.52679	7.80378	Atlantic-Congo [atla1278]	africa
ibin1241	1	4.59603	8.15254	Atlantic-Congo [atla1278]	africa
oroo1241	2	4.86134	8.11394	Atlantic-Congo [atla1278]	africa
ikoo1245	0	4.56197	7.9866	Atlantic-Congo [atla1278]	africa
enwa1245	1	4.68739	8.20974	Atlantic-Congo [atla1278]	africa
ibuo1242	2	5.49672	7.93108	Atlantic-Congo [atla1278]	africa
yeni1253	0	6.48954	11.5392	Atlantic-Congo [atla1278]	africa
njan1240	0	6.41	11.51	Atlantic-Congo [atla1278]	africa
teng1272	0	-7.89069	113.037	Austronesian [aust1307]	pacific
owin1240	1	-4.47476	141.697	Left May [left1242]	pacific
siaw1243	0	-4.05312	141.42	Amto-Musan [amto1249]	pacific
yetf1238	0	-4.05884	140.653		pacific
nimo1247	0	-4.3582	141.578	Left May [left1242]	pacific
cruz1243	0	34.0465	-119.864	Chumashan [chum1262]	northamerica
haig1237	0	-10.2741	150.256	Austronesian [aust1307]	pacific
oyao1237	0	-10.5392	150.658	Austronesian [aust1307]	pacific
waga1268	0	-10.41792	150.37814	Austronesian [aust1307]	pacific
laek1243	0	-3.69618	142.237	Nuclear Torricelli [nucl1708]	pacific
yaha1247	0	-3.73035	142.4	Nuclear Torricelli [nucl1708]	pacific
nort3244	0	24.041944	104.191944	Hmong-Mien [hmon1336]	eurasia
sosk1235	0	-3.99024	143.396	Ndu [nduu1242]	pacific
daai1236	4	20.7347	93.7853	Sino-Tibetan [sino1245]	eurasia
mera1242	3	-4.97468	151.528	Austronesian [aust1307]	pacific
pemo1245	1	5.248	-66.082	Cariban [cari1283]	southamerica
loup1243	1	42.364	-72.731	Algic [algi1248]	northamerica
west2398	0	15.7949	107.166	Austroasiatic [aust1305]	eurasia
phuo1238	1	16.2118	107.467	Austroasiatic [aust1305]	eurasia
paux1235	0	-1.690001	-55.558777	Cariban [cari1283]	southamerica
wuii1234	0	26.036	95.067	Sino-Tibetan [sino1245]	eurasia
ipai1240	0	33.005	-116.993	Cochimi-Yuman [coch1271]	northamerica
herd1236	3	9.14343	14.9267	Afro-Asiatic [afro1255]	africa
kamo1256	0	11.525	-16.29	Atlantic-Congo [atla1278]	africa
demt1241	0	-2.38475	140.166	Sentanic [sent1261]	pacific
mani1235	1	-1.49611	133.95	East Bird's Head [east1459]	pacific
nucl1634	3	-2.64378	140.902	Sko [skoo1245]	pacific
wutu1244	0	-2.64636	141.104	Sko [skoo1245]	pacific
sela1259	5	-8.18376	130.961	Austronesian [aust1307]	pacific
mink1237	0	-17.736653	139.541931		australia
pais1238	0	19.48	75.38	Indo-European [indo1319]	eurasia
yana1272	0	-10.4929	-76.5314	Quechuan [quec1387]	southamerica
kita1249	0	13.1798	-9.49151	Mande [mand1469]	africa
jaha1245	0	11.5399	-12.7262	Mande [mand1469]	africa
otuk1240	0	-15.2698	-59.6986	Bororoan [boro1281]	southamerica
atsa1242	0	-14.1666	-69.5	Pano-Tacanan [pano1259]	southamerica
araz1236	0	-13.25	-70.8	Pano-Tacanan [pano1259]	southamerica
kite1237	0	-16.0	-62.75	Chapacuran [chap1271]	southamerica
miri1270	1	0.58896	-69.7432	Tucanoan [tuca1253]	southamerica
mahi1249	0	-7.684709	143.234891	Anim [anim1240]	pacific
poll1238	0	7.638875	149.428723	Austronesian [aust1307]	pacific
anga1294	0	-6.23296	143.583	Nuclear Trans New Guinea [nucl1709]	pacific
anga1292	0	-6.13347	143.478	Nuclear Trans New Guinea [nucl1709]	pacific
khir1237	0	23.7062	82.9615	Dravidian [drav1251]	eurasia
ndwe1234	0	-8.94	36.13	Atlantic-Congo [atla1278]	africa
port1278	1	-41.188369	146.559906	Western Tasmanian [west1503]	australia
kele1258	1	-2.09163	147.064	Austronesian [aust1307]	pacific
saka1289	3	-15.0757	167.051	Austronesian [aust1307]	pacific
sapo1253	2	-5.64103	154.732	Austronesian [aust1307]	pacific
xara1244	3	-21.7034	165.996	Austronesian [aust1307]	pacific
orko1234	0	-16.210501	168.212109	Austronesian [aust1307]	pacific
akei1237	0	-15.6377	166.767	Austronesian [aust1307]	pacific
lame1260	1	-16.6098	168.171	Austronesian [aust1307]	pacific
apma1240	1	-15.8559	168.189	Austronesian [aust1307]	pacific
nese1235	0	-15.952608	167.222769	Austronesian [aust1307]	pacific
daka1243	0	-16.2696	168.013	Austronesian [aust1307]	pacific
whit1269	2	-19.5019	169.381	Austronesian [aust1307]	pacific
butm1237	0	-15.3353	167.034	Austronesian [aust1307]	pacific
baet1237	0	-15.2574	168.159	Austronesian [aust1307]	pacific
vaoo1237	0	-15.898299	167.309973	Austronesian [aust1307]	pacific
bign1238	0	-16.0903	167.239	Austronesian [aust1307]	pacific
port1286	0	-16.3083	168.046	Austronesian [aust1307]	pacific
ifoo1237	0	-18.7668	169.007	Austronesian [aust1307]	pacific
torr1261	4	-11.066	142.692	Indo-European [indo1319]	australia
vivt1234	0	-16.28	167.5	Austronesian [aust1307]	pacific
niti1249	0	-16.2	167.46	Austronesian [aust1307]	pacific
angu1242	0	-12.395	141.755	Pama-Nyungan [pama1250]	australia
yadh1237	2	-11.314	142.725	Pama-Nyungan [pama1250]	australia
angg1238	0	-11.443	142.242	Pama-Nyungan [pama1250]	australia
molm1235	0	-3.38127	141.806	Nuclear Torricelli [nucl1708]	pacific
nort2907	0	-3.25535	142.006	Nuclear Torricelli [nucl1708]	pacific
boun1246	0	-3.067293	141.932259	Sko [skoo1245]	pacific
leit1234	0	-2.83713	141.62092	Sko [skoo1245]	pacific
ineb1235	0	-3.38015	141.892	Nuclear Torricelli [nucl1708]	pacific
womo1238	0	-2.92	141.83	Sko [skoo1245]	pacific
rawo1244	0	-2.84201	141.603	Sko [skoo1245]	pacific
sout2932	0	-3.41913	141.852	Nuclear Torricelli [nucl1708]	pacific
kabo1248	0	-3.32403	141.88	Nuclear Torricelli [nucl1708]	pacific
kwam1254	0	-3.44911	141.889	Nuclear Torricelli [nucl1708]	pacific
samt1238	0	22.0185	99.2576	Austroasiatic [aust1305]	eurasia
arop1242	0	-3.06984	142.12	Austronesian [aust1307]	pacific
take1257	6	42.423	-123.452		northamerica
golo1234	0	7.75	26.85	Atlantic-Congo [atla1278]	africa
kuni1268	0	26.5911	128.068	Japonic [japo1237]	eurasia
turk1310	0	21.8078	-71.7451	Indo-European [indo1319]	northamerica
kups1238	0	1.33197	34.5991	Nilotic [nilo1247]	africa
lama1288	13	11.0243	13.7362	Afro-Asiatic [afro1255]	africa
made1252	0	3.69351	26.9939	Atlantic-Congo [atla1278]	africa
sder1236	0	27.80464	89.19308	Sino-Tibetan [sino1245]	eurasia
nort2885	2	8.5232	123.588	Austronesian [aust1307]	pacific
tand1256	1	-24.80155	45.9	Austronesian [aust1307]	africa
saka1291	0	-20.28	44.32	Austronesian [aust1307]	africa
sout2920	0	-22.8	47.82	Austronesian [aust1307]	africa
khor1274	0	35.857626	59.14336	Afro-Asiatic [afro1255]	eurasia
kund1253	0	11.7535	76.2015	Dravidian [drav1251]	eurasia
gnau1240	0	-3.59093	142.196	Nuclear Torricelli [nucl1708]	pacific
chas1234	0	26.1	98.75	Sino-Tibetan [sino1245]	eurasia
batu1258	0	-5.814412	134.784314	Austronesian [aust1307]	pacific
bare1279	2	10.970124	17.911727	Afro-Asiatic [afro1255]	africa
tsot1241	2	0.2975	34.6961	Atlantic-Congo [atla1278]	africa
ongg1239	0	15.1225	106.001	Austroasiatic [aust1305]	eurasia
gula1266	2	9.49092	23.3805	Central Sudanic [cent2225]	africa
lein1237	0	26.4481	95.4	Sino-Tibetan [sino1245]	eurasia
kais1245	0	26.70119	95.60238	Sino-Tibetan [sino1245]	eurasia
laon1234	0	26.42773	95.1937	Sino-Tibetan [sino1245]	eurasia
chen1271	0	26.324	95.427	Sino-Tibetan [sino1245]	eurasia
pony1234	0	26.35	95.25	Sino-Tibetan [sino1245]	eurasia
pont1258	0	27.442461	96.772761	Sino-Tibetan [sino1245]	eurasia
oyyy1238	0	15.42	106.658	Austroasiatic [aust1305]	eurasia
wuli1242	2	-24.415	149.843	Pama-Nyungan [pama1250]	australia
magi1243	0	-5.1385	145.1091	Nuclear Trans New Guinea [nucl1709]	pacific
mumm1238	0	-4.83462	145.059	Nuclear Trans New Guinea [nucl1709]	pacific
apal1256	0	-5.1727	145.023	Nuclear Trans New Guinea [nucl1709]	pacific
nend1239	0	-5.04271	144.886	Nuclear Trans New Guinea [nucl1709]	pacific
jora1240	0	-15.7492	-63.2094	Tupian [tupi1275]	southamerica
jude1264	1	31.9567	34.7422	Afro-Asiatic [afro1255]	eurasia
cauq1239	0	-12.71823	-75.913623	Aymaran [ayma1253]	southamerica
biat1246	0	1.17596	110.254	Austronesian [aust1307]	pacific
orao1237	0	24.7458	88.9157	Indo-European [indo1319]	eurasia
oina1234	0	25.35126	94.1968	Sino-Tibetan [sino1245]	eurasia
ravu1237	0	12.3231	75.6265	Dravidian [drav1251]	eurasia
kudi1237	0	12.3301	75.4896	Dravidian [drav1251]	eurasia
puru1266	0	25.3887	95.0935	Sino-Tibetan [sino1245]	eurasia
angi1238	0	26.0047	85.534	Indo-European [indo1319]	eurasia
lodh1246	0	20.8954	84.9463	Indo-European [indo1319]	eurasia
samb1325	0	21.2233	83.9315	Indo-European [indo1319]	eurasia
kudm1238	0	25.92	87.33	Indo-European [indo1319]	eurasia
kurm1243	0	26.9175	87.3205	Indo-European [indo1319]	eurasia
bact1239	1	36.81	66.85	Indo-European [indo1319]	eurasia
memo1238	0	24.853	67.007	Indo-European [indo1319]	eurasia
dhof1235	0	17.0796	54.4894	Afro-Asiatic [afro1255]	eurasia
beri1253	1	-4.41689	142.463	Sepik [sepi1257]	pacific
surb1238	0	13.1331	21.6243	Maban [maba1274]	africa
nyah1249	1	15.1034	106.543	Austroasiatic [aust1305]	eurasia
phra1235	0	18.0048	99.6382	Sino-Tibetan [sino1245]	eurasia
nort2917	0	-4.89854	138.405	Nuclear Trans New Guinea [nucl1709]	pacific
taba1265	0	17.9371	-93.5688	Uto-Aztecan [utoa1244]	northamerica
sanb1241	0	16.0409	-96.762	Otomanguean [otom1299]	northamerica
pisa1245	0	1.1017	-70.502483	Tucanoan [tuca1253]	southamerica
tlam1239	0	18.6239	-99.3992	Uto-Aztecan [utoa1244]	northamerica
huax1236	0	18.8989	-96.9537	Uto-Aztecan [utoa1244]	northamerica
sier1248	0	18.45	-96.9	Uto-Aztecan [utoa1244]	northamerica
isth1241	0	18.2513	-94.6647	Uto-Aztecan [utoa1244]	northamerica
